2.323900325559421776e-01,-4.543133835377854424e-01,-5.149388936086519292e-02,2.076116698320659704e-01
2.255753318028753951e-01,-4.479621894595496312e-01,-4.837971431338420475e-02,2.025454044759366912e-01
2.188558989609821481e-01,-4.415284533807167233e-01,-4.534153324624515258e-02,1.974513800126629082e-01
2.122329721602713992e-01,-4.350157463320598605e-01,-4.237976254605520937e-02,1.923329192009441413e-01
2.057077359652904891e-01,-4.284276617710854884e-01,-3.949476875804104614e-02,1.871933606890995028e-01
1.992813210387242018e-01,-4.217678153331002044e-01,-3.668686834770455707e-02,1.820360583032039348e-01
1.929548038087277040e-01,-4.150398445801353198e-01,-3.395632747315649458e-02,1.768643803014630089e-01
1.867292061400256664e-01,-4.082474087471085200e-01,-3.130336176863454667e-02,1.716817085926740372e-01
1.806054950088190336e-01,-4.013941884845281249e-01,-2.872813613974443611e-02,1.664914379165615410e-01
1.745845821815511234e-01,-3.944838855969629576e-01,-2.623076457099601452e-02,1.612969749837170619e-01
1.686673238975966715e-01,-3.875202227764110163e-01,-2.381130994624025901e-02,1.561017375728192269e-01
1.628545205559505105e-01,-3.805069433296016101e-01,-2.146978388264797130e-02,1.509091535827584429e-01
1.571469164060064760e-01,-3.734478108981595379e-01,-1.920614657890659660e-02,1.457226600372455161e-01
1.515451992425340955e-01,-3.663466091704425387e-01,-1.702030667834791497e-02,1.405457020394429990e-01
1.460500001049774565e-01,-3.592071415837403414e-01,-1.491212114775626943e-02,1.353817316741254828e-01
1.406618929812213648e-01,-3.520332310153875266e-01,-1.288139517264438698e-02,1.302342068548510978e-01
1.353813945159905441e-01,-3.448287194612000284e-01,-1.092788206982162058e-02,1.251065901136112490e-01
1.302089637240725351e-01,-3.375974676994899504e-01,-9.051283218117451429e-03,1.200023473304223931e-01
1.251450017085801725e-01,-3.303433549387506662e-01,-7.251248008161115949e-03,1.149249464003325866e-01
1.201898513844989191e-01,-3.230702784469297040e-01,-5.527373812156127428e-03,1.098778558353387808e-01
1.153437972077949736e-01,-3.157821531600223386e-01,-3.879205974626045821e-03,1.048645432987491133e-01
1.106070649103946396e-01,-3.084829112675257501e-01,-2.306237825144809295e-03,9.988847406958101249e-02
1.059798212413817498e-01,-3.011765017720875459e-01,-8.079107141010942374e-04,9.495310943466066245e-02
1.014621737148004299e-01,-2.938668900204694512e-01,6.163859274188156819e-04,9.006190500618503625e-02
9.705417036449338897e-02,-2.865580572027225381e-01,1.967314502511590887e-03,8.521830896262579114e-02
9.275579950645254645e-02,-2.792539998162370529e-01,3.245589136950977581e-03,8.042576021099633043e-02
8.856698950920899316e-02,-2.719587290910892574e-01,4.451975540115922850e-03,7.568768646867110594e-02
8.448760857284265402e-02,-2.646762703728576249e-01,5.587290837145989647e-03,7.100750226314098135e-02
8.051746451724979547e-02,-2.574106624588252679e-01,6.652403371093104471e-03,6.638860684831246473e-02
7.665630458036741535e-02,-2.501659568832236835e-01,7.648232473817791893e-03,6.183438203621210300e-02
7.290381522711905649e-02,-2.429462171469079779e-01,8.575748204360973681e-03,5.734818994324260288e-02
6.925962196991543307e-02,-2.357555178865844425e-01,9.435971053509613002e-03,5.293337065045461420e-02
6.572328920161667198e-02,-2.285979439784444900e-01,1.022997161326643159e-02,4.859323977764858776e-02
6.229432004194000727e-02,-2.214775895707915276e-01,1.095887020993116003e-02,4.433108597150531988e-02
5.897215619837813116e-02,-2.143985570399859208e-01,1.162383649950373896e-02,4.015016830836189154e-02
5.575617784277834416e-02,-2.073649558637790935e-01,1.222608902412916643e-02,3.605371361270140462e-02
5.264570350482165872e-02,-2.003809014058645088e-01,1.276689472831968666e-02,3.204491369290982106e-02
4.963998998373369415e-02,-1.934505136052456220e-01,1.324756843371333384e-02,2.812692249637070707e-02
4.673823227965501204e-02,-1.865779155638114528e-01,1.366947227115889417e-02,2.430285318651635024e-02
4.393956354619783788e-02,-1.797672320253259348e-01,1.403401506895663939e-02,2.057577514503097782e-02
4.124305506581794900e-02,-1.730225877388808231e-01,1.434265169613210475e-02,1.694871090300509656e-02
3.864771624973473846e-02,-1.663481056997412610e-01,1.459688235967718066e-02,1.342463300546680588e-02
3.615249466423862273e-02,-1.597479052604322547e-01,1.479825185475918195e-02,1.000646081436257738e-02
3.375627608533213891e-02,-1.532261001048812743e-01,1.494834876697462116e-02,6.697057255722322841e-03
3.145788458375892160e-02,-1.467867960784530745e-01,1.504880462581045623e-02,3.499225517416681020e-03
2.925608264258212562e-02,-1.404340888667949538e-01,1.510129300857170585e-02,4.157057045931014660e-04
2.714957130958020257e-02,-1.341720615165617747e-01,1.510752859414060158e-02,-2.550828539444595106e-03
2.513699038683177636e-02,-1.280047817913172736e-01,1.506926616604893285e-02,-5.397773438477159770e-03
2.321691865996201865e-02,-1.219362993562206898e-01,1.498829956447177494e-02,-8.122598505638033151e-03
2.138787416961870913e-02,-1.159706427855109606e-01,1.486646058688720524e-02,-1.072284997297912046e-02
