iteration,theta,residual_norm,grad_norm,step_norm,accepted_step,converged
49,0.01553996482299912,0.17629500743355792,0.4920173676825051,0.0001201214276568616,0.000244140625,False
50,0.015522556540962023,0.17619623458497644,0.8511430587855687,0.00010389929916816025,0.0001220703125,False
51,0.015494829794361984,0.1760388013726632,0.6612309907446772,8.071667367488735e-05,0.0001220703125,False
52,0.015472149805416767,0.17590991902344089,0.5449060593795975,0.00013303370590322204,0.000244140625,False
53,0.015464064618062628,0.1758639509283391,1.039039300933644,0.00012683585216475147,0.0001220703125,False
54,0.01543171995866298,0.17567993601241425,0.8194558676897405,0.00010003123384884528,0.0001220703125,False
55,0.01540597479039372,0.1755333289742647,0.6714862205553864,8.196853278263994e-05,0.0001220703125,False
56,0.01538344005676241,0.17540490333375752,0.5734883431210863,0.00014001180251979646,0.000244140625,False
57,0.015381151132810147,0.1753918534756398,1.1583018129782037,0.00014139426427956588,0.0001220703125,False
58,0.015347952162723194,0.17520246666484576,0.9571225194171767,0.00011683624504604208,0.0001220703125,False
59,0.0153204721911419,0.1750455494500897,0.8104184677324939,9.89280356118767e-05,0.0001220703125,False
60,0.015296044762487308,0.1749059447959806,0.7038026927457492,8.59134146418151e-05,0.0001220703125,False
61,0.01527357661396689,0.17477743912740507,0.6267119197404858,7.650291989019602e-05,0.0001220703125,False
62,0.0152520877049502,0.1746544457204007,0.5712712545734022,0.00013947052113608453,0.000244140625,False
63,0.015248944477598857,0.17463644795745736,1.1904055629928838,0.00014531317907627976,0.0001220703125,False
64,0.015219877867182412,0.17446992787974902,1.0639149950073,0.00012987243591397704,0.0001220703125,False
